SATELP,7886
BWISTL,7873
STLBWI,7802
SATPHX,7767
MDWPVD,7734
HOUBWI,7728
BNAPHX,7716
BWIHOU,7714
PHXBNA,7714
PVDMDW,7597
RDUMDW,7505
LASDEN,7469
DENLAS,7458
MDWRDU,7453
BNAJAX,7425
PITMDW,7393
JAXBNA,7357
BNALAS,7344
MHTMDW,7344
MDWPIT,7343
MDWMHT,7312
LASBNA,7294
BWIBHM,7264
BHMBWI,7256
ABQSAN,7099
SANABQ,7093
DALSTL,7052
STLDAL,7045
LAXELP,7008
SANTUS,6933
TUSSAN,6932
CLEBNA,6899
MSYBHM,6880
ELPHOU,6865
BNACLE,6862
BHMMSY,6848
SJCSEA,6790
SEASJC,6784
HOUMCO,6593
LASAUS,6580
AUSLAS,6575
MCOHOU,6566
LASOMA,6536
MCOMCI,6524
OMALAS,6522
MCIMCO,6521
PHXOKC,6484
LAXBNA,6481
BNALAX,6476
SEASLC,6476
RNOPHX,6471
OKCPHX,6466
SLCSEA,6454
TPAPVD,6452
RNOLAX,6442
BWIJAX,6432
PVDTPA,6429
PHXRNO,6417
JAXBWI,6417
HOULAX,6401
LAXHOU,6399
ELPLAX,6387
BWIMCI,6379
PHXDEN,6362
DALMCI,6337
MCIDAL,6337
DENPHX,6330
MCIBWI,6327
LAXRNO,6312
TULPHX,6302
ELPABQ,6301
SEAMDW,6280
PHXTUL,6279
BOIRNO,6273
ABQELP,6271
HOUELP,6255
MDWSEA,6248
BOIGEG,6244
PDXBOI,6244
STLSDF,6234
RNOBOI,6228
SDFSTL,6201
DTWSTL,6192
STLDTW,6191
BWIIND,6174
SLCBOI,6172
INDBWI,6152
GEGBOI,6133
BOIPDX,6133
LASPDX,6102
BOISLC,6079
BOISEA,6071
PDXLAS,6064
LASBWI,6057
BWILAS,6047
DENMDW,6040
MDWDEN,6032
SEABOI,6025
MCITUL,6022
TULMCI,5968
FLLISP,5940
MCOBDL,5935
ISPFLL,5934
BDLMCO,5930
OMAPHX,5913
PHXOMA,5892
BNADTW,5872
DTWBNA,5867
SEARNO,5821
ALBMCO,5812
MCOALB,5812
PHXSEA,5770
SEAPHX,5761
RNOSEA,5729
STLOMA,5715
OMASTL,5707
LASSEA,5689
MCORDU,5679
PHXPDX,5677
RDUMCO,5666
SEALAS,5650
PDXPHX,5641
TPAISP,5593
MDWBDL,5578
ISPPBI,5575
ISPTPA,5563
PBIISP,5561
MHTTPA,5531
TPAMHT,5518
BDLMDW,5443
BNAMSY,5367
MSYBNA,5338
ABQOAK,5275
ABQMCI,5271
TPAPHL,5268
OAKABQ,5265
HOUABQ,5261
PHLTPA,5255
ABQHOU,5246
MCIABQ,5209
JAXTPA,5196
TPARDU,5117
RDUTPA,5111
TPAJAX,5107
IADMDW,5098
MDWIAD,5083
AUSBNA,5019
BHMBNA,4989
LITSTL,4979
BNABHM,4979
BNAAUS,4960
TPABHM,4738
BHMTPA,4717
CMHTPA,4676
TPACMH,4674
ELPLAS,4629
STLTUL,4624
LASELP,4610
TULSTL,4597
SLCPDX,4594
PDXSLC,4590
CLESTL,4538
STLCLE,4536
DENSLC,4518
SLCDEN,4513
MCOBUF,4468
BUFMCO,4462
STLLIT,4415
MCOORF,4415
BOILAS,4413
ORFMCO,4411
LASBOI,4405
PHLFLL,4391
FLLPHL,4385
ABQMCO,4373
MCOABQ,4368
IAHDAL,4368
DALIAH,4367
ORFJAX,4366
SFOLAX,4362
LAXSFO,4361
SANBNA,4360
SLCSTL,4359
BNASAN,4356
JAXORF,4354
BHMHOU,4348
HOUBHM,4347
STLSLC,4346
INDLAS,4344
LASIND,4335
MCIOAK,4334
LBBAUS,4312
TUSABQ,4309
OAKMCI,4308
ABQTUS,4297
JANMDW,4286
AUSLBB,4282
MDWJAN,4280
SATBWI,4279
BWIAUS,4278
BWISAT,4277
MDWBHM,4264
HRLSAT,4257
