DTWAZO,3175
RSTMSP,3163
MSPRST,3163
MEMEWR,3150
AZODTW,3138
MEMDEN,3111
MEMSTL,3110
DENMEM,3090
SDFMSP,3083
MEMBTR,2913
BTRMEM,2913
MSPSDF,2892
GPTMEM,2880
MEMGPT,2879
FLLMSP,2875
MSPFLL,2871
LSEMSP,2826
MSPLSE,2825
RICDTW,2812
DTWRIC,2810
FLLMEM,2806
MEMFLL,2806
HNLMSP,2780
MSPHNL,2779
GSPDTW,2754
DTWGSP,2753
GSODTW,2735
DTWGSO,2733
MEMMIA,2728
MSPBUF,2672
BUFMSP,2630
MIAMEM,2629
MSPTUS,2555
TUSMSP,2554
INDMCO,2543
MCOIND,2542
MSPPVD,2462
PVDMSP,2461
MEMLAS,2407
LASMEM,2407
GTFFCA,2311
FCAGTF,2308
SEAMEM,2255
MEMSEA,2254
MSPDSM,2202
DSMMSP,2200
ONTMSP,2198
MSPONT,2196
MSPJAX,2099
JAXMSP,2097
DTWPWM,2049
PWMDTW,2048
RNOMSP,2027
MSPRNO,2026
BWIMEM,2019
LANMSP,2015
LAXHNL,1995
HNLLAX,1994
BHMDTW,1981
PHXMEM,1968
MEMPHX,1967
ABEDTW,1948
DTWABE,1947
OMAMEM,1943
MSPLAN,1937
MEMOMA,1929
PHLMEM,1918
DTWPDX,1908
PDXDTW,1908
INDLAX,1895
LAXIND,1894
MEMBWI,1884
DTWBHM,1881
MBSMSP,1879
MSPCID,1861
MEMPHL,1860
CIDMSP,1859
MSPMBS,1846
SEAOGG,1842
LASLAX,1832
LAXLAS,1832
CMHMEM,1811
MEMCMH,1734
SFOMEM,1724
MEMSFO,1724
INDLAS,1706
LASIND,1705
RDUMEM,1683
MEMRDU,1680
OGGKOA,1631
KOASEA,1631
LGAIND,1618
INDLGA,1615
INDTPA,1587
TPAIND,1587
PSPMSP,1515
MSPPSP,1515
HNLPDX,1478
PDXHNL,1478
SFOHNL,1477
HNLSFO,1477
AUSMEM,1370
MEMAUS,1368
MSPFNT,1357
MKELAS,1341
LASMKE,1340
DTWHPN,1322
HPNDTW,1322
DTWSRQ,1316
SRQDTW,1316
MHTMSP,1300
MSPMHT,1300
MYRDTW,1299
DTWMYR,1299
FNTMSP,1294
LAXMKE,1285
MKELAX,1283
MEMOKC,1274
FAIMSP,1241
MSPFAI,1241
MCOMKE,1227
MKEMCO,1226
FCAMSP,1179
MSPFCA,1175
SLCDTW,1145
DTWSLC,1145
OKCMEM,1108
DTWSNA,1099
SNADTW,1099
JACMSP,1064
MSPJAC,1062
MEMSGF,1059
SGFMEM,1058
AUSDTW,993
DTWAUS,992
MEMXNA,971
XNAMEM,971
FLLIND,915
INDFLL,915
MCOFNT,907
FNTMCO,907
SJUDTW,904
GRRMCO,884
MCOGRR,884
SDFMEM,877
DTWSJU,871
JANMEM,865
MEMJAN,864
MEMSDF,863
CVGDTW,855
GRRMEM,799
MEMGRR,798
MSPCVG,794
MEMBOS,774
BOSMEM,774
RSWIND,759
INDRSW,758
MEMRSW,667
RSWMEM,667
FNTTPA,654
TPAFNT,654
MSPHDN,651
EGEMSP,651
HDNMSP,651
MSPEGE,651
TVCMSP,612
ANCDTW,609
DTWANC,608
HLNBIL,607
BILHLN,606
DTWLEX,598
LEXDTW,598
MSPTVC,588
OGGHNL,570
JAXMEM,563
MEMJAX,562
DTWCVG,561
GRRTPA,559
TPAGRR,559
CVGMSP,500
INDSFO,417
SFOIND,416
INDDCA,414
DCAIND,414
BOSMKE,410
MKEBOS,410
DTWOMA,409
OMADTW,407
ROCMSP,386
MSPROC,384
HNLOGG,375
SAVDTW,354
DTWSAV,354
DTWBTV,353
BTVDTW,353
AZOMSP,325
DCAMKE,315
MKEDCA,315
SJCDTW,313
DTWSJC,312
LGAMKE,306
MKELGA,306
FNTLAS,304
LASFNT,304
OKCDTW,302
LAXDEN,300
INDSEA,297
SEAIND,296
DENLAX,288
MSPAZO,286
SJUMEM,234
MEMSJU,234
FNTRSW,232
RSWFNT,232
OGGSEA,211
HNLANC,210
BILJAC,208
JACBIL,207
GRRLAS,206
LASGRR,206
ANCOGG,195
FNTFLL,195
FLLFNT,195
INDDEN,188
DENIND,187
SJUMSP,183
MSPSJU,183
MKEPHX,175
PHXMKE,173
MSNLAS,166
LASMSN,166
DTWBZN,161
BZNDTW,161
HNLDTW,148
DTWHNL,148
DSMLAS,147
LASDSM,147
LASFAR,142
FARLAS,141
MKERSW,134
RSWMKE,134
ORFMEM,133
DTWSBN,133
SBNDTW,131
MEMSAN,109
SANMEM,109
FSDLAS,103
LASFSD,102
DTWOKC,102
MEMORF,87
PITMEM,75
INDPHX,75
PHXIND,75
PBIMEM,59
TYSDTW,57
DTWTYS,57
MSPLIT,56
LITMSP,55
MEMPBI,52
SRQMSP,52
MSPSRQ,52
MEMMSN,43
DTWDAY,42
DAYDTW,42
MSNMEM,42
DTWCHS,39
CHSDTW,39
MSPOKC,36
RNODTW,34
DTWRNO,34
STTSJU,33
DTWSTT,33
MEMTYS,18
TYSMEM,18
SBNMSP,17
MSPSBN,15
ANCKOA,15
KOAHNL,15
MCOCMH,14
TUSDTW,14
DTWTUS,14
CMHMCO,14
DTWXNA,11
XNADTW,11
INDPBI,7
MIAIND,7
INDMIA,7
MSPXNA,4
XNAMSP,4
OKCMSP,3
DTWDSM,3
DSMDTW,3
DSMMEM,2
PLNDCA,2
INDPHL,2
DCAPLN,2
SGFMSP,2
DTWCID,1
MSPGSO,1
FLLGRR,1
PLNDTW,1
MEMBDL,1
MSPSGF,1
CIDDTW,1
MEMPIT,1
MEMRIC,1
GRRFLL,1
GSOMEM,1
PWMMSP,1
INDRDU,1
DTWPLN,1
