HNLORD,2582
FLLSTL,2521
STLFLL,2520
DENMIA,2493
MIADEN,2491
STLSAT,2481
SATSTL,2480
SEAJFK,2415
JFKSEA,2415
PBILGA,2395
LGAPBI,2395
MIABDL,2374
BDLMIA,2373
DFWEGE,2367
EGEDFW,2366
MCILGA,2363
LGAMCI,2361
BDLSJU,2356
SJUBDL,2351
SJUBWI,2349
BWISJU,2343
STTJFK,2341
JFKSTT,2337
MSYSTL,2332
STLMSY,2330
LAXBNA,2307
BNALAX,2306
IADSJU,2284
SJUIAD,2280
STLMCI,2261
MCISTL,2261
OGGDFW,2227
SFOHNL,2226
DFWOGG,2224
HNLSFO,2223
MSYLGA,2145
LGAMSY,2145
STXMIA,2087
MIASTX,2086
STTSJU,2071
SJUSTT,2070
ORDPBI,2056
PBIORD,2055
MCOBOS,2020
BOSMCO,2017
AUSHOU,2015
HOULGA,2013
LGAHOU,2011
HOUAUS,2009
SANBOS,1982
BOSSAN,1982
MIAMSP,1888
MSPMIA,1888
STLTUL,1830
TULSTL,1829
JFKLGB,1660
LGBJFK,1659
MSPSTL,1591
STLMSP,1590
RDUSTL,1532
STLRDU,1530
DTWSTL,1409
DENSTL,1407
LITSTL,1406
OKCSTL,1406
STLEWR,1406
EWRSTL,1406
STLLIT,1405
STLDEN,1405
STLDTW,1405
STLOKC,1405
CLESTL,1404
STLCLE,1402
PHLSTL,1402
STLPHL,1402
STLATL,1397
BOSFLL,1396
ATLSTL,1395
FLLBOS,1395
DALSTL,1381
CLTMIA,1377
MIACLT,1374
STLDAL,1353
SJCJFK,1348
JFKSJC,1345
CMHSTL,1270
STLCMH,1268
OGGORD,1253
ORDOGG,1251
STLAUS,1214
AUSSTL,1213
JACDFW,1138
DFWJAC,1134
PHXSTL,1105
STLPHX,1104
IADSTL,1100
STLIAD,1098
STLSDF,1083
SDFSTL,1082
JFKSNA,1080
SNAJFK,1079
PBIBOS,1064
BOSPBI,1062
INDMIA,1040
MIAIND,1039
SATLAX,1039
LAXSAT,1038
MDWLGA,1035
LGAMDW,1034
BOSSJC,1029
SJCBOS,1028
INDSTL,1011
STLIND,1009
RSTORD,984
ORDRST,981
DSMDFW,930
DFWDSM,929
ORDJFK,923
JFKORD,921
MCIDAL,917
JACORD,909
ORDJAC,906
DALMCI,891
PVDDFW,883
DFWPVD,881
SEABOS,876
BOSSEA,875
STLOMA,867
OMASTL,866
STLBDL,865
BDLSTL,864
SLCSTL,858
STLSLC,856
LAXSJU,823
SJULAX,821
DSMSTL,814
STLDSM,812
DFWGSO,802
GSODFW,802
SJCHNL,775
EGEORD,767
ORDEGE,766
HDNDFW,761
DFWHDN,759
JFKMCO,745
MCOJFK,744
RICSTL,735
DFWANC,733
STLRIC,732
ANCDFW,732
OGGSJC,720
CLEORD,709
ORDCLE,708
ORFSTL,706
STLORF,706
MSPLGA,698
LGAMSP,698
STLABQ,686
ABQSTL,680
ORDHDN,671
HDNORD,671
EGEEWR,653
EWREGE,652
CLEMIA,616
BOSSTT,616
STTBOS,616
MIACLE,615
RDULGA,593
LGARDU,591
HNLSJC,582
SJCSTL,563
SMFSTL,563
STLSMF,563
COSSTL,563
STLSJC,562
STLCOS,562
STLJFK,561
JFKSTL,561
EGELAX,551
LAXEGE,543
PDXSTL,533
STLPDX,531
SJCOGG,527
ANCORD,526
ORDANC,524
JFKLAS,483
LASJFK,483
AUSRDU,478
RDUAUS,477
CMHORD,466
ORDCMH,466
BOSMSY,462
MSYBOS,462
AUSSEA,395
SEAAUS,393
BOSLAS,389
LASBOS,389
MIAPHX,385
PHXMIA,384
GUCDFW,375
DFWGUC,372
PHXJFK,362
SNAAUS,362
JFKPHX,361
AUSSNA,361
STLSJU,330
SJUSTL,329
SFOOGG,326
CLEDFW,326
OGGSFO,326
DFWCLE,324
STLHNL,304
HNLSTL,304
SMFORD,287
ORDSMF,286
JFKTPA,269
TPAJFK,269
ORDOMA,267
OMAORD,267
DFWBTR,245
BTRDFW,245
JAXSTL,236
STLJAX,233
ICTSTL,224
STLICT,223
COSLAX,222
LAXCOS,222
HNLOGG,194
MTJDFW,188
DFWMTJ,187
PITMIA,182
MIAPIT,181
EGEMIA,173
MIAEGE,173
BUFORD,147
ORDBUF,146
OAKJFK,137
JFKOAK,136
LGBORD,120
ORDLGB,119
ROCORD,116
ORDROC,114
MTJORD,98
EGELGA,98
ORDMTJ,98
LGAEGE,98
ONTSTL,95
STLONT,94
STLANC,94
ANCSTL,93
SJURDU,85
RDUSJU,85
IAHSTL,82
STLIAH,82
STLOGG,80
OGGSTL,79
RSWLGA,31
LGARSW,30
SFOEGE,26
EGESFO,26
BOSJFK,18
OKCORD,17
JFKBOS,16
ORDOKC,16
JFKEGE,14
EGEJFK,13
BOSRDU,9
RDUBOS,8
BUFDFW,6
RNOLAX,6
DFWBUF,5
LAXRNO,5
BOSLGA,5
LGAJAX,4
XNAMIA,4
JAXBOS,4
BOSJAX,4
JAXLGA,4
MIAXNA,3
BDLBOS,2
GUCORD,2
OGGHNL,2
BNAIAD,2
MIAFLL,2
ORDGUC,2
JFKEWR,2
DENCOS,1
LGABOS,1
MIASAT,1
LAXRSW,1
RICGSO,1
ORDPIT,1
MCOTPA,1
MCOSTX,1
BOSEWR,1
JFKLGA,1
PHLMCO,1
BOSSDF,1
LAXOKC,1
EWRLGA,1
BOSGGG,1
FLLTPA,1
LGALIT,1
DENHNL,1
SJUSTX,1
BOSIAH,1
PITLGA,1
PBIMIA,1
PHLDCA,1
IADBWI,1
BWIBDL,1
SANPSP,1
PDXMSN,1
PHLICT,1
OMADSM,1
SANEWR,1
FLLMIA,1
SHVDFW,1
BWIPHL,1
EWRFLL,1
IADSAT,1
EWRMCO,1
JFKHOU,1
SFOSMF,1
