IADORD,29951
PITORD,29915
DALAUS,29886
LAXATL,29885
EWRCLT,29881
AUSDAL,29852
CLTEWR,29831
SEAORD,29605
CLTLGA,29480
LASRNO,29472
IAHDEN,29335
HNLITO,29323
ORDIAD,29291
STLORD,28958
RNOLAS,28916
ORDSTL,28871
DENIAH,28802
DENSFO,28704
ATLLAX,28692
BWIMCO,28502
BURLAS,28486
DTWLGA,28416
LGADTW,28405
ITOHNL,28382
MCOBWI,28374
MSYATL,28372
ATLPIT,28357
ATLMSY,28270
LASBUR,28263
PITATL,28112
SANSMF,28042
SMFSAN,28036
LGACLT,28033
BOSIAD,27802
SFODEN,27333
MSYHOU,27327
HOUMSY,27263
LGARDU,27187
SNAOAK,27097
ORDDSM,27086
ATLMDW,27066
OAKSNA,27000
MDWATL,26983
EWRMCO,26969
MCOEWR,26963
EWRDTW,26873
DTWEWR,26851
IADBOS,26705
RDULGA,26361
IAHDAL,26272
DALIAH,26270
OAKPHX,26212
ATLMCI,26175
INDORD,26152
PHXBUR,26133
ORDIND,26097
PBIATL,26056
BURPHX,26019
ATLPBI,25847
OAKONT,25841
SANSFO,25826
MCIATL,25784
MDWMCI,25741
PHXSMF,25711
MCODFW,25667
MCIMDW,25664
DFWMCO,25653
DSMORD,25528
SMFPHX,25505
MSPDFW,25453
DFWMSP,25441
ONTOAK,25395
PNSATL,25380
ATLPNS,25357
SJUJFK,25344
JFKSJU,25343
ATLRSW,25251
RSWATL,25250
PHXIAH,25151
IAHPHX,25083
DCADFW,25075
LASATL,25051
SJCLAS,25041
DTWMDW,25006
DFWDCA,24999
PHXOAK,24961
MCIORD,24879
ATLLAS,24843
PVDBWI,24821
SFODFW,24698
BWIPVD,24687
DFWSFO,24685
IADLAX,24621
DFWMCI,24477
ORDMCI,24472
MCIDFW,24457
SAVATL,24304
ATLSAV,24301
DFWSEA,24277
SFOSAN,24247
ATLHOU,24225
LITDFW,24214
SMFONT,24201
EWRDFW,24190
PHXSJC,24190
DFWLIT,24185
DFWEWR,24151
ONTSMF,24110
SEADFW,24109
ONTLAS,24041
HOUATL,23959
EWRIAD,23862
DFWTUL,23811
IADEWR,23803
TULDFW,23800
ORDSAN,23771
SHVDFW,23757
DFWSHV,23667
LASSJC,23646
ATLDAY,23637
LAXIAD,23591
MSYIAH,23583
ORDBNA,23582
MCOORD,23575
IAHMSY,23570
PHXSFO,23568
LASONT,23550
DAYATL,23548
DFWSAN,23546
ORDBDL,23530
BOSRDU,23516
PITPHL,23514
SFOPHX,23473
MDWMSP,23400
LGAFLL,23387
STLDFW,23347
DFWSTL,23334
ORDMCO,23305
PHXATL,23286
ORDOMA,23284
BWIORD,23284
ORDBWI,23273
RDUBOS,23235
MDWDTW,23233
ATLPHX,23213
SFOSLC,23197
RDUEWR,23188
SLCBOI,23180
FLLLGA,23158
EWRRDU,23114
BOISLC,23103
DENMCI,23089
PHXELP,23087
SNASFO,23075
ELPPHX,23015
PHXPDX,22979
OMAORD,22966
PDXPHX,22945
BNAORD,22919
MRYLAX,22882
LASJFK,22876
JFKLAS,22868
LAXMRY,22834
SJCPHX,22823
SANDFW,22803
BDLORD,22755
ORDGRR,22725
MCIDEN,22724
GRRORD,22724
LASMDW,22715
SFOSNA,22705
MDWLAS,22694
CLEATL,22679
ORDMEM,22670
BWIMHT,22669
DTWDFW,22648
DFWDTW,22647
ATLRIC,22645
MHTBWI,22619
MSNORD,22594
MDWCLE,22594
PSPLAX,22576
RICATL,22568
CLEMDW,22560
SLCSFO,22560
LAXPSP,22534
DFWPHL,22523
LASSMF,22500
PHLDFW,22486
PDXDEN,22485
SMFLAS,22485
LAXEWR,22462
ORDCID,22455
ORDMSN,22428
ORDMIA,22351
MIAORD,22349
MDWSTL,22342
MEMORD,22338
STLMDW,22319
FLLEWR,22308
EWRFLL,22276
LAXTUS,22256
SANORD,22248
ORDBUF,22230
BUFORD,22211
TUSLAX,22203
RDUPHL,22161
CIDORD,22094
FLLPHL,22032
PHLRDU,22022
CLTDFW,22013
DENPDX,21982
DFWCLT,21974
IAHLAX,21956
MSPPHX,21946
PHLFLL,21927
IAHSAT,21897
PHXMSP,21885
MSPEWR,21884
CLELGA,21866
EWRMSP,21862
SATIAH,21853
LGACLE,21819
EWRLAX,21795
EWRIAH,21787
LAXIAH,21727
SEASJC,21650
SJCSEA,21639
MSPMDW,21611
PHLPIT,21608
IAHAUS,21586
PHFATL,21577
AUSIAH,21574
PHXDTW,21552
LASSNA,21538
ATLPHF,21528
SNALAS,21515
DTWPHX,21499
TPAPHL,21404
SBPLAX,21396
LAXSBP,21395
PHLTPA,21377
DFWBOS,21315
BOSDFW,21313
DFWSNA,21291
DFWXNA,21248
XNADFW,21216
IAHEWR,21198
DFWSLC,21190
ATLCLE,21151
IADMCO,21144
DENSAN,21074
SMFSEA,21074
SEASMF,21061
OKCDFW,21039
ANCFAI,21032
DFWOKC,21000
MCOIAD,20941
SANDEN,20937
SLCSEA,20889
SLCDFW,20887
SNADFW,20760
SMFBUR,20738
BURSMF,20656
CVGDFW,20597
SATHOU,20569
FAIANC,20557
MIALGA,20546
LGAMIA,20542
ATLBUF,20540
PHLCLT,20534
CLTBWI,20498
ATLIND,20421
CHSATL,20396
SEASLC,20388
BUFATL,20382
BWICLT,20381
PDXLAX,20380
ATLCHS,20375
INDATL,20374
ATLCAK,20314
