PBIORD,2513
ORDPBI,2513
LGAIAD,2505
LAXDFW,2491
DFWLAX,2488
IADLGA,2474
LAXSMF,2445
SMFLAX,2425
FLLIAD,2406
IADFLL,2404
SFOSLC,2384
SLCSFO,2384
SJUIAD,2353
IADPHX,2327
PHXIAD,2327
PDXIAD,2314
DENFLL,2286
FLLDEN,2280
RSWORD,2263
ORDRSW,2262
IADPDX,2224
SFOMCO,2204
MCOSFO,2194
IAHSFO,2192
SFOIAH,2190
LAXOAK,2189
OAKLAX,2184
BURDEN,2181
GEGORD,2179
ORDGEG,2178
ORDBOI,2175
BOIORD,2174
DENBUR,2167
DENHNL,2161
HNLDEN,2161
ATLSFO,2155
DENCLE,2143
SFOATL,2142
SJCIAD,2071
IADSJC,2062
CLEDEN,1958
ANCDEN,1876
DENANC,1876
IADSJU,1758
SMFIAD,1673
ORDHNL,1668
HNLORD,1667
IADSMF,1667
RDUIAD,1647
DENDCA,1640
DCADEN,1640
IADRDU,1586
DENMDW,1509
MDWDEN,1508
TUSPHX,1399
PHXTUS,1398
DENEGE,1391
EGEDEN,1390
SFOAUS,1369
AUSSFO,1364
ANCSEA,1346
SEAANC,1345
ORDOGG,1188
ORDANC,1188
OGGKOA,1188
KOAORD,1187
ANCORD,1187
JAXORD,1167
ORDJAX,1167
ORDRDU,1150
RDUORD,1088
STTSJU,1035
MSYSFO,980
SFOMSY,980
DENFSD,945
FSDDEN,944
TUSORD,857
ORDTUS,854
ABQIAD,847
IADABQ,847
LAXMIA,781
MIALAX,781
DFWIAD,776
IADDFW,776
DENHDN,691
HDNDEN,691
MIASFO,670
SFOMIA,669
ANCSFO,647
SFOANC,646
EUGSFO,632
SFOEUG,631
SFOONT,609
ICTORD,600
ORDICT,599
ONTSFO,599
IADSTT,593
ORDJAC,567
DENRDU,486
RDUDEN,485
LAXPHX,475
JACORD,453
ORDSTT,443
SFOSAT,424
SATSFO,424
ORDABQ,399
ABQORD,399
ORDPSP,389
PSPORD,389
PHXLAX,362
PSPDEN,340
DENPSP,340
DENBZN,337
