CLTMDT,3069
LASBOS,3066
BOSLAS,3066
MDTCLT,3054
EWRPIT,3040
PITEWR,3029
PHXBUR,2990
BURPHX,2960
MCIPHL,2926
DCARSW,2893
RSWDCA,2885
BUFDCA,2812
BDLPIT,2808
PITBDL,2745
PHLMCI,2723
PVDPIT,2695
INDPHL,2688
ROCCLT,2657
CLTROC,2582
ELPPHX,2557
PHXMCI,2521
MCIPHX,2521
LASSJC,2516
PDXLAS,2515
LASPDX,2514
STTCLT,2490
CLTSTT,2490
LASMSP,2488
MSPLAS,2486
CLTSEA,2461
PHLPWM,2458
SEACLT,2456
PHXELP,2428
ALBDCA,2418
PWMPHL,2406
MSPPHL,2406
PHLMSP,2372
DCAALB,2368
RSWPIT,2306
PITALB,2299
SYRDCA,2284
PHLBNA,2268
BNAPHL,2263
DCASYR,2262
PHXOMA,2258
OMAPHX,2257
PNSCLT,2243
PITPVD,2243
CLTPNS,2242
ALBPIT,2241
BWIPHX,2235
PITRSW,2234
PHXBWI,2233
DCAIND,2222
AUSPHX,2192
PHXAUS,2192
INDPHX,2191
PHXIND,2190
PHXCMH,2177
CMHPHX,2177
PHXMKE,2160
MKEPHX,2160
PHXMCO,2133
MCOPHX,2131
CLTCLE,2129
CLECLT,2127
TPAPHX,2115
PHXTPA,2115
LASBWI,2104
BWILAS,2103
PITIAH,2102
IAHPIT,2067
PHXGEG,2045
GEGPHX,2045
INDDCA,2041
ABECLT,2029
CLTABE,2029
SANPIT,1974
PITSAN,1962
DTWLAS,1950
LASDTW,1949
SRQCLT,1946
CLTSRQ,1946
BUFPIT,1931
LASCMH,1917
CMHLAS,1917
FLLPHX,1909
PHXFLL,1907
PHXBOI,1893
BOIPHX,1892
LGAPHL,1877
PITIND,1872
PITBUF,1870
PHLDTW,1846
DCAMHT,1826
SYRPIT,1813
PITPBI,1807
MHTDCA,1803
PITSEA,1789
GSOPHL,1787
PBIPIT,1785
SEAPIT,1774
BTVPHL,1769
DTWPHL,1746
INDPIT,1737
DCAMCI,1714
PHLSTT,1702
PHLBTV,1643
TPALAS,1631
LASTPA,1630
PITSYR,1630
PITMCI,1612
PHXHNL,1583
HNLPHX,1582
MIAPIT,1574
PITMIA,1569
MCIPIT,1560
STLCLT,1537
CLTSTL,1536
PHXSAT,1535
MDTPIT,1531
SATPHX,1527
PITMDT,1515
MCIDCA,1504
FLLLAS,1493
LASFLL,1493
STTPHL,1479
ATLPIT,1460
LASOAK,1446
BOSSJU,1434
SJUBOS,1434
RDUPIT,1428
OGGPHX,1409
PHXOGG,1409
PITRDU,1404
FLLLGA,1393
LASMCO,1388
MCOLAS,1386
MHTPIT,1383
LGAFLL,1381
PITMHT,1374
PHLGSO,1367
OAKLAS,1355
PHLLGA,1312
ATLDCA,1311
PITROC,1304
CLEPHX,1293
PHXCLE,1292
RDUPHX,1284
DENLAS,1284
PHXRDU,1283
LASEWR,1281
EWRLAS,1281
IADPHX,1280
PHXIAD,1279
PITATL,1278
LASDEN,1244
DCAATL,1232
MSYPIT,1111
PHXANC,1094
PITBNA,1094
ANCPHX,1094
DCALAS,1093
LASDCA,1093
BNAPIT,1085
CMHDCA,1078
PITMSY,1065
DFWDCA,1064
DCADFW,1042
PWMDCA,1024
MSYLGA,1007
LGAMSY,1007
DCAORD,1004
ORDDCA,1000
BDLPHX,998
PHXBDL,997
DCAIAH,982
DCAPWM,975
IAHDCA,974
LASONT,966
ONTLAS,966
ATLLAS,905
LASATL,905
PHXKOA,893
KOAPHX,893
PHLPDX,863
PDXPHL,862
ROCPIT,840
PHXLIH,835
LIHPHX,835
ROCDCA,835
LASANC,717
ANCLAS,716
DCABTV,714
BHMCLT,711
CLTBHM,710
LASRNO,668
RNOLAS,668
CLTMKE,655
MKECLT,653
PHLCHS,621
DCAROC,620
MIALAS,589
BTVDCA,589
LASMIA,589
MEMCLT,587
CLTMEM,586
PHLSTL,584
TUSPHX,576
PHXTUS,576
LASFAT,574
FATLAS,574
BNADCA,559
STLPHL,549
